elite,gamma,new_gamma,yty_gamma,diff,name,party,infor
8.14E+17,0.480726755,0.098941924,0.090002978,0.008938946,Rep. Brian Mast,R,Rep. Brian Mast - Republican (Member of the U.S. House of Representatives)
8.14E+17,-0.251632959,-0.117388039,-0.123449863,0.006061824,Congressman Raja Krishnamoorthi,D,Congressman Raja Krishnamoorthi - Democrat (Member of the U.S. House of Representatives)
8.15E+17,0.162770812,0.020940897,0.004370848,0.016570048,Rep. Jack Bergman,R,Rep. Jack Bergman - Republican (Member of the U.S. House of Representatives)
8.15E+17,-0.07053119,-0.012864284,-0.026709126,0.013844842,Rep Josh Gottheimer,D,Rep Josh Gottheimer - Democrat (Member of the U.S. House of Representatives)
8.16E+17,-0.248894805,-0.084959585,-0.095064186,0.010104601,Leia🌻,NA,Leia__ - No specific information available
8.16E+17,-0.265478466,-0.217864445,-0.21128912,-0.006575325,Rep. Pramila Jayapal,D,Rep. Pramila Jayapal - Democrat (Member of the U.S. House of Representatives)
8.16E+17,0.217413392,0.023825067,0.005591269,0.018233797,Dr. Neal Dunn,R,Dr. Neal Dunn - Republican (Member of the U.S. House of Representatives)
8.16E+17,0.19297525,0.035367009,0.020358008,0.015009001,Rep. Gallagher Press Office,R,Rep. Gallagher Press Office - Republican (Member of the U.S. House of Representatives)
8.16E+17,-0.195128101,-0.041378113,-0.053060221,0.011682108,Rep. Lou Correa,D,Rep. Lou Correa - Democrat (Member of the U.S. House of Representatives)
8.16E+17,0.206920431,0.026149986,0.008593525,0.017556461,Rep. David Kustoff,R,Rep. David Kustoff - Republican (Member of the U.S. House of Representatives)
8.16E+17,0.565255032,0.099317872,0.086286394,0.013031477,Jim Banks,R,Jim Banks - Republican (Member of the U.S. House of Representatives)
8.16E+17,-0.150782885,-0.024105243,-0.035781967,0.011676723,Rep. Salud Carbajal,D,Rep. Salud Carbajal - Democrat (Member of the U.S. House of Representatives)
8.16E+17,-0.169335856,-0.025232763,-0.036934165,0.011701402,Rep. Donald McEachin,D,Rep. Donald McEachin - Democrat (Member of the U.S. House of Representatives)
8.16E+17,0.336232494,0.049501055,0.030746139,0.018754916,Rep. Jodey Arrington,R,Rep. Jodey Arrington - Republican (Member of the U.S. House of Representatives)
8.16E+17,-0.23055922,-0.087083562,-0.094026862,0.0069433,Rep. Ro Khanna,D,Rep. Ro Khanna - Democrat (Member of the U.S. House of Representatives)
8.16E+17,0.038544867,0.004156807,-0.009490041,0.013646848,Rep. Brian Fitzpatrick 🇺🇸,R,Rep. Brian Fitzpatrick ____ - Republican (Member of the U.S. House of Representatives)
8.17E+17,0.554963262,0.111751598,0.106421658,0.00532994,Rep Andy Biggs,R,Rep Andy Biggs - Republican (Member of the U.S. House of Representatives)
8.17E+17,0.462787691,0.161982908,0.169736132,-0.007753224,John Kennedy,R,John Kennedy - Republican U.S. Senator
8.17E+17,-0.087208004,-0.014772211,-0.028977272,0.014205061,Tom Suozzi,D,Tom Suozzi - Democrat (Member of the U.S. House of Representatives)
8.17E+17,0.019667635,0.006434673,0.005336142,0.001098531,Rep. Liz Cheney,R,Rep. Liz Cheney - Republican (Member of the U.S. House of Representatives)
8.17E+17,-0.244847074,-0.057203981,-0.066565951,0.00936197,Nanette D. Barragán,D,Nanette D. Barrag�n - Democrat (Member of the U.S. House of Representatives)
8.17E+17,-0.184646347,-0.037480574,-0.047455903,0.009975329,Rep. Lisa Blunt Rochester,D,Rep. Lisa Blunt Rochester - Democrat (Member of the U.S. House of Representatives)
8.17E+17,-0.204811946,-0.042064427,-0.051872308,0.009807881,Adriano Espaillat,D,Adriano Espaillat - Democrat (Member of the U.S. House of Representatives)
8.18E+17,-0.255108901,-0.153833569,-0.158820448,0.004986878,Harry Litman,D,Harry Litman - Former U.S. Deputy Assistant Attorney General
8.19E+17,-0.091954969,-0.013365063,-0.027152678,0.013787614,Rep. Vicente Gonzalez,D,Rep. Vicente Gonzalez - Democrat (Member of the U.S. House of Representatives)
8.19E+17,-0.170533566,-0.051254535,-0.059377728,0.008123193,Senator Jacky Rosen,D,Senator Jacky Rosen - Democrat U.S. Senator
8.19E+17,-0.120923522,-0.024933793,-0.036300255,0.011366462,Rep. Darren Soto,D,Rep. Darren Soto - Democrat
8.19E+17,0.528352388,0.057926882,0.0461419,0.011784982,Rep. Matt Gaetz,R,Rep. Matt Gaetz - Republican
8.19E+17,0.2424072,0.032848892,0.014500064,0.018348828,Rep. Don Bacon 🇺🇸,R,Rep. Don Bacon - Republican
8.20E+17,-0.048562175,-0.00296561,-0.012612005,0.009646395,Jenniffer González,R,Jenniffer Gonz�lez - Republican
82453460,-0.186727275,-0.040454259,-0.054116564,0.013662305,Bennie G. Thompson,D,Bennie G. Thompson - Democrat
826261914,0.562630102,0.198520739,0.209303981,-0.010783242,"James Lindsay, guru of the golden age",R,James Lindsay - Political commentator and author
8.27E+17,0.505072132,0.099747095,0.091147444,0.008599651,Rep. Mike Johnson,R,Rep. Mike Johnson - Republican
8.28E+17,0.530600954,0.066478213,0.057862179,0.008616034,John Cox,R,John Cox - Republican
8.29E+17,0.346357452,0.040772387,0.025451632,0.015320755,Rep. John Rutherford,R,Rep. John Rutherford - Republican
833673914,0.454854157,0.06657741,0.052353392,0.014224018,Rep. Mike Waltz,R,Rep. Mike Waltz - Republican
834069080,0.224103963,0.028175388,0.010868418,0.01730697,David Rouzer,R,David Rouzer - Republican
84119348,-0.143318679,-0.021330076,-0.033875899,0.012545823,Paul Tonko,D,Paul Tonko - Democrat
8.44E+17,0.48071986,0.068769831,0.05564436,0.01312547,Rep. Clay Higgins,R,Rep. Clay Higgins - Republican
85396297,-0.120906801,-0.022501606,-0.03583523,0.013333623,Rep. Joe Courtney,D,Rep. Joe Courtney - Democrat
8.55E+17,0.25695744,0.026359242,0.008173852,0.01818539,Rep. Ron Estes,R,Rep. Ron Estes - Republican
860555190,-0.257918664,-0.301643728,-0.283884304,-0.017759424,Nicolle Wallace,R,Nicolle Wallace - Former Republican strategist (now independent)
8.78E+17,0.562399533,0.470172457,0.536829598,-0.06665714,Candace Owens,R,Candace Owens - Conservative political commentator and author
8.80E+17,0.410837158,0.064428511,0.046196876,0.018231635,Rep. Ralph Norman,R,Rep. Ralph Norman - Republican
88784440,0.344828217,0.187786142,0.214154797,-0.026368654,Mike Lee,R,Mike Lee - Republican (U.S. Senator)
88806753,-0.136372319,-0.031810482,-0.045867164,0.014056682,John Garamendi,D,John Garamendi - Democrat
9.00E+17,-0.177659869,-0.039293668,-0.045760947,0.006467279,Sen. Kirsten Gillibrand,D,Sen. Kirsten Gillibrand - Democrat (U.S. Senator)
90484508,0.150464136,0.07040697,0.088712045,-0.018305074,Chris Christie,R,Chris Christie - Republican
90639372,-0.187205839,-0.025201036,-0.038094975,0.012893939,Congressman Dwight Evans (#GoBirds),D,Congressman Dwight Evans - Democrat
91440961,0.536643114,0.057128672,0.047653144,0.009475529,Jay Severin III,R,Jay Severin III - Political commentator
92186819,-0.205116566,-0.189316142,-0.184552081,-0.004764062,Senator Mazie Hirono,D,Senator Mazie Hirono - Democrat
9.26E+17,-0.155485323,-0.004852273,-0.017364173,0.0125119,Del. Kilili Sablan,D,Del. Kilili Sablan - Democrat
9.30E+17,0.04349334,0.001629222,-0.008369946,0.009999168,Kevin Miller,R,Kevin Miller - Conservative radio host
9300262,-0.142059647,-0.243590775,-0.196396545,-0.04719423,POLITICO,D,POLITICO - News organization (Not a political entity)
93026102,0.289975783,0.030243644,0.018955911,0.011287733,Kevin O'Sullivan,R,Kevin O'Sullivan - No specific political affiliation identified
9.32E+17,0.10126791,0.014681702,-0.001550169,0.016231872,Rep. John Curtis,R,Rep. John Curtis - Republican
93241358,0.527620267,0.137076401,0.135164883,0.001911518,Michael Reagan,R,Michael Reagan - Republican
935033864,0.236838641,0.035558969,0.017159441,0.018399528,Richard Hudson Press,R,Richard Hudson Press - No specific political affiliation identified
935368364,0.378768842,0.057755736,0.042261649,0.015494087,Rep. Mike Kelly,R,Rep. Mike Kelly - Republican
939091,-0.202630003,-0.484744853,-0.40423797,-0.080506883,Joe Biden,D,Joe Biden - Democrat (President of the United States)
9.41E+17,-0.236932761,-0.085812385,-0.09374231,0.007929925,Senator Tina Smith,D,Senator Tina Smith - Democrat
942156122,-0.217497899,-0.268889085,-0.255795139,-0.013093946,Rep. Eric Swalwell,D,Rep. Eric Swalwell - Democrat
946549322,-0.15893382,-0.076466756,-0.08079387,0.004327114,Sen. Maggie Hassan,D,Sen. Maggie Hassan - Democrat
949934436,-0.242131207,-0.165291286,-0.162126675,-0.003164611,Tom Steyer,D,Tom Steyer - Democrat
950783972,-0.125211758,-0.036120808,-0.047237462,0.011116654,"Ami Bera, M.D.",D,"Ami Bera, M.D. - Democrat"
95463107,-0.203814409,-0.149601136,-0.152064811,0.002463675,Charlie Sykes,R,Charlie Sykes - Political commentator
95646321,-0.213658932,-0.020559751,-0.031311639,0.010751888,charlie higson,NA,Charlie Higson - British author and comedian (Not a political entity)
960962340,0.166816962,0.025369455,0.006528169,0.018841287,"Rep. Andy Harris, MD",R,"Rep. Andy Harris, MD - Republican"
968650362,0.434388327,0.202092899,0.21772289,-0.015629991,Tom Cotton,R,Tom Cotton - Republican (U.S. Senator)
970207298,-0.21430812,-0.43312705,-0.374408961,-0.058718089,Elizabeth Warren,D,Elizabeth Warren - Democrat
975200486,0.500332033,0.166424164,0.167024834,-6.01E-04,Thomas Massie,R,Thomas Massie - Republican
976969338,0.138973776,0.019139338,0.003380432,0.015758906,Dave Joyce,R,Dave Joyce - Republican
9.83E+17,0.308034037,0.04042196,0.027596702,0.012825259,U.S. Senator Cindy Hyde-Smith,R,U.S. Senator Cindy Hyde-Smith - Republican
98471035,-0.001958682,-0.003474463,0.002168005,-0.005642468,Liz Cheney,R,Liz Cheney - Republican
98712107,-0.147458765,-0.018748124,-0.021698369,0.002950245,Michael Kinsley,D,Michael Kinsley - Political commentator
98992586,0.156901839,0.04882235,0.04822686,5.95E-04,Jimmy Dore,I,Jimmy Dore - Political commentator and comedian
993153006,0.131466701,0.024311164,0.006969126,0.017342038,Rodney Davis,R,Rodney Davis - Republican
995193054,-0.168078741,-0.030989609,-0.041682851,0.010693241,Rep. Suzan DelBene,D,Rep. Suzan DelBene - Democrat
9.96E+17,0.514537126,0.146756898,0.146074706,6.82E-04,Congresswoman Debbie Lesko,R,Congresswoman Debbie Lesko - Republican
